ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
3123422..3123424	3123422	3123424	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
3135788..3136333	3135788	3136333	-	181	15609965	-	Rv2828c	COG4293S	 V		essential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
3162643..3162703	3162643	3162703	+	615	57117029	PE_PGRS48	Rv2853	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3162806..3162923	3162806	3162923	+	615	57117029	PE_PGRS48	Rv2853	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3163470..3163548	3163470	3163548	+	615	57117029	PE_PGRS48	Rv2853	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3163615..3163617	3163615	3163617	+	615	57117029	PE_PGRS48	Rv2853	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3163619..3164033	3163619	3164033	+	615	57117029	PE_PGRS48	Rv2853	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3194152..3194165	3194152	3194165	I	NA	NA		IG2929_Rv2884-Rv2885c						Annotation + Marin et al 2022	DISCARD
3194166..3194535	3194166	3194535	-	460	15610022	-	Rv2885c	COG0675L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3194658..3194763	3194658	3194763	-	460	15610022	-	Rv2885c	COG0675L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3194791..3194794	3194791	3194794	-	460	15610022	-	Rv2885c	COG0675L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3194935..3195045	3194935	3195045	-	460	15610022	-	Rv2885c	COG0675L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3195058..3195120	3195058	3195120	-	460	15610022	-	Rv2885c	COG0675L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3195203..3195283	3195203	3195283	-	460	15610022	-	Rv2885c	COG0675L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3201556..3201655	3201556	3201655	-	408	57117034	PPE45	Rv2892c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3252647..3252718	3252647	3252718	+	1538	15610069	ppsB	Rv2932	COG3321Q	 I.I		nonessential	phenolpthiocerol synthesis type-I polyketide synthase PPSB	Marin et al 2022 + homoplasy analysis	DISCARD
3252971..3253153	3252971	3253153	+	1538	15610069	ppsB	Rv2932	COG3321Q	 I.I		nonessential	phenolpthiocerol synthesis type-I polyketide synthase PPSB	Marin et al 2022 + homoplasy analysis	DISCARD
3287950..3288005	3287950	3288005	I	NA	NA		IG2988_Rv2942-Rv2943						Annotation + Marin et al 2022	DISCARD
3290432..3290482	3290432	3290482	+	238	15610081	-	Rv2944	COG1484L	 IV.B.1	phage	nonessential	IS1533 transposase	Annotation + Marin et al 2022	DISCARD
3313346..3313396	3313346	3313396	+	129	15610098	-	Rv2961	COG3039L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3333785..3333984	3333785	3333984	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3333990..3334184	3333990	3334184	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3334239..3334370	3334239	3334370	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3334557..3334609	3334557	3334609	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3334646..3334739	3334646	3334739	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3334822..3334960	3334822	3334960	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3335016..3335084	3335016	3335084	-	459	15610115	-	Rv2978c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3336506..3336795	3336506	3336795	I	NA	NA		IG3028_Rv2980-Rv2981c						Marin et al 2022 + homoplasy analysis	DISCARD
3376921..3376938	3376921	3376938	I	NA	NA		IG3066_Rv3017c-Rv3018c						Annotation + Marin et al 2022	DISCARD
3376939..3377368	3376939	3377368	-	434	57117045	PPE46	Rv3018c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3377645..3378243	3377645	3378243	-	434	57117045	PPE46	Rv3018c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3378244..3378276	3378244	3378276	I	NA	NA		IG3067_Rv3018c-Rv3018A			repeat			Annotation + Marin et al 2022	DISCARD
3378329..3378415	3378329	3378415	-	28	57117046	PE27A	Rv3018A	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3378416..3378443	3378416	3378443	I	NA	NA		IG3068_Rv3018A-Rv3019c						Annotation + Marin et al 2022	DISCARD
3379358..3379375	3379358	3379375	I	NA	NA		IG3070_Rv3020c-Rv3021c						Annotation + Marin et al 2022	DISCARD
3379376..3380452	3379376	3380452	-	358	57117048	PPE47	Rv3021c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3380440..3380682	3380440	3380682	-	80	57117049	PPE48	Rv3022c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3380679..3380715	3380679	3380715	-	104	57117050	PE29	Rv3022A	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3380907..3380993	3380907	3380993	-	104	57117050	PE29	Rv3022A	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3380994..3381021	3380994	3381021	I	NA	NA		IG3073_Rv3022A-Rv3023c			repeat			Annotation + Marin et al 2022	DISCARD
3381307..3381374	3381307	3381374	I	NA	NA		IG3073_Rv3022A-Rv3023c			repeat			Annotation + Marin et al 2022	DISCARD
3381375..3382622	3381375	3382622	-	415	15610160	-	Rv3023c	COG3328L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3382623..3382755	3382623	3382755	I	NA	NA		IG3074_Rv3023c-Rv3024c						Annotation + Marin et al 2022	DISCARD
3481318..3481450	3481318	3481450	I	NA	NA		IG3165_Rv3114-Rv3115						Annotation + Marin et al 2022	DISCARD
3481451..3482698	3481451	3482698	+	415	15610252	-	Rv3115	COG3328L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3482699..3482769	3482699	3482769	I	NA	NA		IG3166_Rv3115-Rv3116						Annotation + Marin et al 2022	DISCARD
3483974..3484807	3483974	3484807	+	277	15610254	cysA3	Rv3117	COG2897P	 I.D.3		nonessential	thiosulfate sulfurtransferase CysA3	Marin et al 2022 + homoplasy analysis	DISCARD
3484808..3484808	3484808	3484808	I	NA	NA		IG3168_Rv3117-Rv3118							DISCARD
3491173..3491238	3491173	3491238	-	391	57117062	PPE49	Rv3125c	-	 IV.C.1	PE/PPE/PGRS/DR-emb	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3491292..3491383	3491292	3491383	-	391	57117062	PPE49	Rv3125c	-	 IV.C.1	PE/PPE/PGRS/DR-emb	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3491605..3491651	3491605	3491651	-	391	57117062	PPE49	Rv3125c	-	 IV.C.1	PE/PPE/PGRS/DR-emb	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3491652..3491662	3491652	3491662	I	NA	NA		IG3176_Rv3125c-Rv3126c						Annotation + Marin et al 2022	DISCARD
3491745..3491807	3491745	3491807	I	NA	NA		IG3176_Rv3125c-Rv3126c						Annotation + Marin et al 2022	DISCARD
3501334..3501335	3501334	3501335	+	132	57117064	PPE50	Rv3135	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3502155..3502265	3502155	3502265	+	380	57117065	PPE51	Rv3136	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528083..3528084	3528083	3528084	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528086..3528087	3528086	3528087	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528098..3528099	3528098	3528099	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528101..3528102	3528101	3528102	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528116..3528120	3528116	3528120	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528128..3528129	3528128	3528129	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528139..3528140	3528139	3528140	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528143..3528144	3528143	3528144	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528157..3528159	3528157	3528159	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528164..3528165	3528164	3528165	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528191..3528192	3528191	3528192	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528197..3528198	3528197	3528198	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3528674..3529163	3528674	3529163	-	590	57117067	PPE53	Rv3159c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3529164..3529181	3529164	3529181	I	NA	NA		IG3209_Rv3159c-Rv3160c						Annotation + Marin et al 2022	DISCARD
3551223..3551280	3551223	3551280	I	NA	NA		IG3233_Rv3183-Rv3184						Annotation + Marin et al 2022	DISCARD
3551281..3551607	3551281	3551607	+	108	15610320	-	Rv3184	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3551604..3552542	3551604	3552542	+	312	15610321	-	Rv3185	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3552543..3552763	3552543	3552763	I	NA	NA		IG3235_Rv3185-Rv3186			repeat			Annotation + Marin et al 2022	DISCARD
3552764..3553090	3552764	3553090	+	108	15610322	-	Rv3186	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3553087..3554025	3553087	3554025	+	312	15610323	-	Rv3187	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3554026..3554075	3554026	3554075	I	NA	NA		IG3237_Rv3187-Rv3188						Annotation + Marin et al 2022	DISCARD
3558759..3558794	3558759	3558794	I	NA	NA		IG3241_Rv3191c-Rv3192						Annotation + Marin et al 2022	DISCARD
3690944..3691077	3690944	3691077	I	NA	NA		IG3360_Rv3303c-Rv3304						Marin et al 2022 + homoplasy analysis	DISCARD
3704903..3704991	3704903	3704991	I	NA	NA		IG3375_Rv3317-Rv3318						Marin et al 2022 + homoplasy analysis	DISCARD
3710374..3710432	3710374	3710432	I	NA	NA		IG3382_Rv3324c-Rv3325						Annotation + Marin et al 2022	DISCARD
3710433..3710759	3710433	3710759	+	108	15610461	-	Rv3325	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3710756..3711694	3710756	3711694	+	312	15610462	-	Rv3326	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3711695..3711748	3711695	3711748	I	NA	NA		IG3384_Rv3326-Rv3327			repeat			Annotation + Marin et al 2022	DISCARD
3711749..3712827	3711749	3712827	+	570	15610463	-	Rv3327	COG2128S,COG3547L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3729448..3729597	3729448	3729597	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3729626..3729676	3729626	3729676	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3730345..3732799	3730345	3732799	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3734471..3734529	3734471	3734529	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3735634..3736288	3735634	3736288	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3736501..3736555	3736501	3736555	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3736693..3736747	3736693	3736747	-	2523	57117092	PPE54	Rv3343c	-	 IV.C.1	PE/PPE/PGRS	essential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3737092..3737207	3737092	3737207	-	484	57117093	PE_PGRS49	Rv3344c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3737268..3737497	3737268	3737497	-	484	57117093	PE_PGRS49	Rv3344c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3737804..3737808	3737804	3737808	-	484	57117093	PE_PGRS49	Rv3344c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3737814..3737818	3737814	3737818	-	484	57117093	PE_PGRS49	Rv3344c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3737828..3737836	3737828	3737836	-	484	57117093	PE_PGRS49	Rv3344c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3737992..3738438	3737992	3738438	-	484	57117093	PE_PGRS49	Rv3344c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3738158..3738961	3738158	3738961	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3738977..3738985	3738977	3738985	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3739052..3739056	3739052	3739056	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3739131..3739133	3739131	3739133	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3739159..3739163	3739159	3739163	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3739194..3739202	3739194	3739202	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3739207..3739899	3739207	3739899	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3739900..3739959	3739900	3739959	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + homoplasy analysis	DISCARD
3739960..3740010	3739960	3740010	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740065..3740131	3740065	3740131	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740138..3740140	3740138	3740140	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740161..3740208	3740161	3740208	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740214..3740229	3740214	3740229	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740302..3740322	3740302	3740322	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740338..3740574	3740338	3740574	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740592..3740604	3740592	3740604	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740617..3740620	3740617	3740620	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740630..3740632	3740630	3740632	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740644..3740655	3740644	3740655	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740659..3740666	3740659	3740666	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740681..3740698	3740681	3740698	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3740702..3740939	3740702	3740939	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3741172..3741178	3741172	3741178	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3741286..3741394	3741286	3741394	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3741502..3741604	3741502	3741604	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3741624..3741678	3741624	3741678	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3741681..3741914	3741681	3741914	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3741942..3742247	3741942	3742247	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3742250..3742256	3742250	3742256	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3742316..3742371	3742316	3742371	-	1538	57117094	PE_PGRS50	Rv3345c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3743456..3743502	3743456	3743502	I	NA	NA		IG3404_Rv3346c-Rv3347c						Annotation + Marin et al 2022	DISCARD
3743507..3743603	3743507	3743603	I	NA	NA		IG3404_Rv3346c-Rv3347c						Annotation + Marin et al 2022	DISCARD
3743604..3743709	3743604	3743709	I	NA	NA		IG3404_Rv3346c-Rv3347c						Annotation + homoplasy analysis	DISCARD
3743710..3743710	3743710	3743710	I	NA	NA		IG3404_Rv3346c-Rv3347c						Annotation + Marin et al 2022	DISCARD
3743711..3753184	3743711	3753184	-	3157	57117095	PPE55	Rv3347c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3753326..3753764	3753326	3753764	I	NA	NA		IG3405_Rv3347c-Rv3348			repeat			Annotation + Marin et al 2022	DISCARD
3753765..3754256	3753765	3754256	+	163	15610484	-	Rv3348	-	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3754257..3754292	3754257	3754292	I	NA	NA		IG3406_Rv3348-Rv3349c			repeat			Annotation + Marin et al 2022	DISCARD
3754293..3754368	3754293	3754368	-	246	15610485	-	Rv3349c	COG3464L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3756036..3756185	3756036	3756185	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3756410..3756480	3756410	3756480	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3756941..3757478	3756941	3757478	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3757570..3757629	3757570	3757629	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3757773..3757828	3757773	3757828	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3757879..3758040	3757879	3758040	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3758117..3758193	3758117	3758193	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3758716..3759099	3758716	3759099	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3759107..3759186	3759107	3759186	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3759331..3759390	3759331	3759390	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3759534..3759589	3759534	3759589	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3759679..3759738	3759679	3759738	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3759826..3759909	3759826	3759909	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3760356..3760409	3760356	3760409	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3760417..3760675	3760417	3760675	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3760753..3760985	3760753	3760985	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3762384..3762655	3762384	3762655	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3762661..3762818	3762661	3762818	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3763048..3763101	3763048	3763101	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3763223..3763275	3763223	3763275	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3763282..3763332	3763282	3763332	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3764059..3764114	3764059	3764114	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3764134..3764237	3764134	3764237	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3764251..3764523	3764251	3764523	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3764809..3764862	3764809	3764862	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3764980..3765076	3764980	3765076	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
